Time,Temperature,Humidity,AirQuality
2024-01-11 09:45:46,25.0,51.0,High
2024-01-11 09:45:48,25.0,51.0,High
2024-01-11 09:45:50,25.0,51.0,High
2024-01-11 09:45:52,25.0,51.0,High
2024-01-11 09:45:55,25.0,51.0,High
2024-01-11 09:45:57,25.0,51.0,High
2024-01-11 09:45:59,25.0,51.0,High
2024-01-11 09:46:01,25.0,51.0,High
2024-01-11 09:46:04,25.0,51.0,High
2024-01-11 09:46:06,25.0,51.0,High
2024-01-11 09:46:08,25.0,51.0,High
2024-01-11 09:46:10,25.0,51.0,High
2024-01-11 09:46:13,25.0,51.0,High
2024-01-11 09:46:15,25.0,51.0,High
2024-01-11 09:46:17,25.0,51.0,High
2024-01-11 09:46:19,25.0,51.0,High
2024-01-11 09:46:22,25.0,50.9,High
2024-01-11 09:46:24,25.0,50.9,High
2024-01-11 09:46:26,25.0,50.9,High
2024-01-11 09:46:28,25.0,50.9,High
2024-01-11 09:46:31,25.0,50.9,High
2024-01-11 09:46:33,25.0,50.9,High
2024-01-11 09:46:35,25.0,50.9,High
2024-01-11 09:46:37,25.0,50.9,High
2024-01-11 09:46:41,25.0,50.9,High
2024-01-11 09:46:43,25.0,50.9,High
2024-01-11 09:46:45,25.0,50.9,High
2024-01-11 09:46:47,25.0,50.9,High
2024-01-11 09:46:50,25.0,50.9,High
2024-01-11 09:46:52,25.0,50.9,High
2024-01-11 09:46:54,25.0,50.9,High
2024-01-11 09:46:56,25.0,50.9,High
2024-01-11 09:46:59,25.0,50.9,High
2024-01-11 09:47:02,25.0,50.9,High
2024-01-11 09:47:04,25.0,51.0,High
2024-01-11 09:47:07,25.0,51.0,High
2024-01-11 09:47:10,25.0,51.0,High
2024-01-11 09:47:12,25.0,50.9,High
2024-01-11 09:47:14,25.0,51.0,High
2024-01-11 09:47:17,25.0,51.0,High
2024-01-11 09:47:19,25.0,51.0,High
2024-01-11 09:47:21,25.0,51.0,High
2024-01-11 09:47:23,25.0,51.0,High
2024-01-11 09:47:26,25.0,51.0,High
2024-01-11 09:47:28,25.0,50.9,High
2024-01-11 09:47:30,25.0,51.0,High
2024-01-11 09:47:32,25.0,51.0,High
2024-01-11 09:47:35,25.0,50.9,High
2024-01-11 09:47:37,25.0,50.9,High
2024-01-11 09:47:39,25.0,50.9,High
2024-01-11 09:47:41,25.0,50.8,High
2024-01-11 09:47:45,25.0,50.8,High
2024-01-11 09:47:47,25.0,50.8,High
2024-01-11 09:47:49,25.0,50.8,High
2024-01-11 09:47:51,25.0,50.8,High
2024-01-11 09:47:54,25.0,50.8,High
2024-01-11 09:47:57,25.0,50.8,High
2024-01-11 09:47:59,25.0,50.7,High
2024-01-11 09:48:01,25.0,50.8,High
2024-01-11 09:48:04,25.0,50.8,High
2024-01-11 09:48:06,25.0,50.7,High
2024-01-11 09:48:08,25.0,50.7,High
2024-01-11 09:48:10,25.0,50.7,High
2024-01-11 09:48:13,25.0,50.7,High
2024-01-11 09:48:15,25.0,50.7,High
2024-01-11 09:48:17,25.0,50.8,High
2024-01-11 09:48:19,25.0,50.8,High
2024-01-11 09:48:22,25.0,50.8,High
2024-01-11 09:48:24,25.0,50.8,High
2024-01-11 09:48:26,25.0,50.7,High
2024-01-11 09:48:29,25.0,50.7,High
2024-01-11 09:48:31,25.0,50.7,High
2024-01-11 09:48:33,25.0,50.8,High
2024-01-11 09:48:35,25.0,50.8,High
2024-01-11 09:48:38,25.0,50.8,High
2024-01-11 09:48:40,25.0,50.8,High
2024-01-11 09:48:42,25.0,50.8,High
2024-01-11 09:48:44,25.0,50.8,High
2024-01-11 09:48:47,25.0,50.8,High
2024-01-11 09:48:49,25.0,50.9,High
2024-01-11 09:48:51,25.0,50.9,High
2024-01-11 09:48:53,25.0,50.9,High
2024-01-11 09:48:56,25.0,50.9,High
2024-01-11 09:48:58,25.0,50.9,High
2024-01-11 09:49:00,25.0,50.9,High
2024-01-11 09:49:02,25.0,50.9,High
2024-01-11 09:49:05,25.0,50.9,High
2024-01-11 09:49:07,25.0,50.9,High
2024-01-11 09:49:09,25.0,50.9,High
2024-01-11 09:49:11,25.0,50.9,High
2024-01-11 09:49:14,25.0,51.0,High
2024-01-11 09:49:16,25.0,50.9,High
2024-01-11 09:49:18,25.0,50.9,High
2024-01-11 09:49:20,25.0,50.9,High
2024-01-11 09:49:23,25.0,50.8,High
2024-01-11 09:49:25,25.0,50.8,High
2024-01-11 09:49:27,25.0,50.8,High
2024-01-11 09:49:29,25.0,50.8,High
2024-01-11 09:49:32,25.0,50.8,High
2024-01-11 09:49:34,25.0,50.8,High
2024-01-11 09:49:36,25.0,50.8,High
2024-01-11 09:49:39,25.0,50.8,High
2024-01-11 09:49:42,25.0,50.8,High
2024-01-11 09:49:45,25.0,50.8,High
2024-01-11 09:49:47,25.0,50.8,High
2024-01-11 09:49:50,25.0,50.8,High
2024-01-11 09:49:52,25.0,50.9,High
2024-01-11 09:49:54,25.0,50.9,High
2024-01-11 09:49:56,25.0,50.9,High
2024-01-11 09:49:59,25.0,50.9,High
2024-01-11 09:50:01,25.0,50.9,High
2024-01-11 09:50:03,25.0,50.9,High
2024-01-11 09:50:05,25.0,50.8,High
2024-01-11 09:50:09,25.0,50.8,High
2024-01-11 09:50:11,25.0,50.8,High
2024-01-11 09:50:13,25.0,50.8,High
2024-01-11 09:50:15,25.0,50.8,High
2024-01-11 09:50:18,25.0,50.8,High
2024-01-11 09:50:21,25.0,50.8,High
2024-01-11 09:50:23,25.0,50.7,High
2024-01-11 09:50:25,25.0,50.7,High
2024-01-11 09:50:28,25.0,50.7,High
2024-01-11 09:50:30,25.0,50.7,High
2024-01-11 09:50:32,25.0,50.7,High
2024-01-11 09:50:34,25.0,50.7,High
2024-01-11 09:50:37,25.0,50.7,High
2024-01-11 09:50:39,25.0,50.7,High
2024-01-11 09:50:41,25.0,50.7,High
2024-01-11 09:50:43,25.0,50.7,High
2024-01-11 09:50:46,25.0,50.7,High
2024-01-11 09:50:48,25.0,50.7,High
2024-01-11 09:50:50,25.0,50.8,High
2024-01-11 09:50:52,25.0,50.7,High
2024-01-11 09:50:55,25.0,50.8,High
2024-01-11 09:50:57,25.0,50.8,High
2024-01-11 09:50:59,25.0,50.8,High
2024-01-11 09:51:01,25.0,50.8,High
2024-01-11 09:51:04,25.0,50.8,High
2024-01-11 09:51:06,25.0,50.8,High
2024-01-11 09:51:08,25.0,50.8,High
2024-01-11 09:51:11,25.0,50.8,High
2024-01-11 09:51:13,25.0,50.8,High
2024-01-11 09:51:15,25.0,50.8,High
2024-01-11 09:51:17,25.0,50.8,High
2024-01-11 09:51:20,25.0,50.8,High
2024-01-11 09:51:22,25.0,50.8,High
2024-01-11 09:51:24,25.0,50.8,High
2024-01-11 09:51:26,25.0,50.8,High
2024-01-11 09:51:29,25.0,50.8,High
2024-01-11 09:51:32,25.0,50.8,High
2024-01-11 09:51:34,25.0,50.8,High
2024-01-11 09:51:36,25.0,50.9,High
2024-01-11 09:51:39,25.0,50.8,High
2024-01-11 09:51:41,25.0,50.9,High
2024-01-11 09:51:43,25.0,50.9,High
2024-01-11 09:51:45,25.0,50.9,High
2024-01-11 09:51:48,25.0,50.9,High
2024-01-11 09:51:50,25.0,50.9,High
2024-01-11 09:51:52,25.0,50.9,High
2024-01-11 09:51:54,25.0,50.9,High
2024-01-11 09:51:57,25.0,50.9,High
2024-01-11 09:51:59,25.0,50.9,High
2024-01-11 09:52:01,25.0,50.9,High
2024-01-11 09:52:03,25.0,50.9,High
2024-01-11 09:52:06,25.0,50.9,High
2024-01-11 09:52:08,25.0,50.9,High
2024-01-11 09:52:10,25.0,50.9,High
2024-01-11 09:52:12,25.0,50.9,High
2024-01-11 09:52:15,25.0,50.9,High
2024-01-11 09:52:17,25.0,50.9,High
2024-01-11 09:52:19,25.0,50.9,High
2024-01-11 09:52:21,25.0,50.9,High
2024-01-11 09:52:24,25.0,50.9,High
2024-01-11 09:52:26,25.0,50.9,High
2024-01-11 09:52:28,25.0,50.9,High
2024-01-11 09:52:30,25.0,50.9,High
2024-01-11 09:52:33,25.0,50.9,High
2024-01-11 09:52:35,25.0,50.9,High
2024-01-11 09:52:37,25.0,50.9,High
2024-01-11 09:52:40,25.0,50.9,High
2024-01-11 09:52:42,25.0,50.9,High
2024-01-11 09:52:44,25.0,50.9,High
2024-01-11 09:52:46,25.0,50.9,High
2024-01-11 09:52:49,25.0,50.9,High
2024-01-11 09:52:51,25.0,50.9,High
2024-01-11 09:52:53,25.0,50.9,High
2024-01-11 09:52:55,25.0,50.8,High
2024-01-11 09:52:58,25.0,50.8,High
2024-01-11 09:53:00,25.0,50.8,High
2024-01-11 09:53:02,25.0,50.8,High
2024-01-11 09:53:04,25.0,50.8,High
2024-01-11 09:53:07,25.0,50.9,High
2024-01-11 09:53:09,25.0,50.8,High
2024-01-11 09:53:11,25.0,50.9,High
2024-01-11 09:53:13,25.0,50.9,High
2024-01-11 09:53:16,25.0,50.9,High
2024-01-11 09:53:18,25.0,50.9,High
2024-01-11 09:53:20,25.0,50.9,High
2024-01-11 09:53:22,25.0,50.8,High
2024-01-11 09:53:26,25.0,50.8,High
2024-01-11 09:53:28,25.0,50.8,High
2024-01-11 09:53:30,25.0,50.8,High
2024-01-11 09:53:32,25.0,50.8,High
2024-01-11 09:53:35,25.0,50.8,High
2024-01-11 09:53:37,25.0,50.8,High
2024-01-11 09:53:39,25.0,50.9,High
2024-01-11 09:53:41,25.0,50.9,High
2024-01-11 09:53:44,25.0,50.9,High
2024-01-11 09:53:46,25.0,50.8,High
2024-01-11 09:53:49,25.0,50.8,High
2024-01-11 09:53:51,25.0,50.9,High
2024-01-11 09:53:54,25.0,50.9,High
2024-01-11 09:53:56,25.0,50.8,High
2024-01-11 09:53:58,25.0,50.8,High
2024-01-11 09:54:00,25.0,50.8,High
2024-01-11 09:54:03,25.0,50.8,High
2024-01-11 09:54:05,25.0,50.8,High
2024-01-11 09:54:07,25.0,50.8,High
2024-01-11 09:54:10,25.0,50.8,High
2024-01-11 09:54:12,25.0,50.8,High
2024-01-11 09:54:14,25.0,50.8,High
2024-01-11 09:54:16,25.0,50.8,High
2024-01-11 09:54:19,25.0,50.8,High
2024-01-11 09:54:21,25.0,50.8,High
2024-01-11 09:54:23,25.0,50.8,High
2024-01-11 09:54:25,25.0,50.8,High
2024-01-11 09:54:28,25.0,50.8,High
2024-01-11 09:54:30,25.0,50.9,High
2024-01-11 09:54:32,25.0,50.9,High
2024-01-11 09:54:35,25.0,50.9,High
2024-01-11 09:54:38,25.0,50.8,High
2024-01-11 09:54:40,25.0,50.9,High
2024-01-11 09:54:42,25.0,50.9,High
2024-01-11 09:54:44,25.0,50.9,High
2024-01-11 09:54:47,25.0,50.9,High
2024-01-11 09:54:49,25.0,51.0,High
2024-01-11 09:54:51,25.0,51.0,High
2024-01-11 09:54:53,25.0,51.0,High
2024-01-11 09:54:57,25.0,51.0,High
2024-01-11 09:54:59,25.0,50.9,High
2024-01-11 09:55:01,25.0,50.9,High
2024-01-11 09:55:03,25.0,50.9,High
2024-01-11 09:55:06,25.0,50.9,High
2024-01-11 09:55:08,25.0,50.9,High
2024-01-11 09:55:10,25.0,50.9,High
2024-01-11 09:55:13,25.0,50.9,High
2024-01-11 09:55:16,25.0,50.8,High
2024-01-11 09:55:18,25.0,50.8,High
2024-01-11 09:55:20,25.0,50.8,High
2024-01-11 09:55:23,25.0,50.8,High
2024-01-11 09:55:26,25.0,50.8,High
2024-01-11 09:55:28,25.0,50.8,High
2024-01-11 09:55:30,25.0,50.8,High
2024-01-11 09:55:33,25.0,50.8,High
2024-01-11 09:55:35,25.0,50.8,High
2024-01-11 09:55:37,25.0,50.8,High
2024-01-11 09:55:39,25.0,50.9,High
2024-01-11 09:55:42,25.0,50.9,High
2024-01-11 09:55:44,25.0,50.9,High
2024-01-11 09:55:46,25.0,50.9,High
2024-01-11 09:55:48,25.0,50.9,High
2024-01-11 09:55:52,25.0,50.9,High
2024-01-11 09:55:55,25.0,50.9,High
2024-01-11 09:55:57,25.0,50.9,High
2024-01-11 09:55:59,25.0,50.9,High
2024-01-11 09:56:02,25.0,50.9,High
2024-01-11 09:56:04,25.0,50.8,High
2024-01-11 09:56:06,25.0,50.9,High
2024-01-11 09:56:08,25.0,50.9,High
2024-01-11 09:56:12,25.0,50.9,High
2024-01-11 09:56:14,25.0,50.8,High
2024-01-11 09:56:16,25.0,50.8,High
2024-01-11 09:56:18,25.0,50.8,High
2024-01-11 09:56:21,25.0,50.9,High
2024-01-11 09:56:24,25.0,50.9,High
2024-01-11 09:56:26,25.0,50.9,High
2024-01-11 09:56:29,25.0,50.9,High
2024-01-11 09:56:32,25.0,50.9,High
2024-01-11 09:56:34,25.0,50.9,High
2024-01-11 09:56:36,25.0,50.9,High
2024-01-11 09:56:40,25.0,50.9,High
2024-01-11 09:56:42,25.0,50.8,High
2024-01-11 09:56:44,25.0,50.9,High
2024-01-11 09:56:46,25.0,50.9,High
2024-01-11 09:56:49,25.0,50.9,High
2024-01-11 09:56:51,25.0,50.9,High
2024-01-11 09:56:53,25.0,50.9,High
2024-01-11 09:56:55,25.0,50.9,High
2024-01-11 09:56:58,25.0,50.9,High
2024-01-11 09:57:00,25.0,50.9,High
2024-01-11 09:57:02,25.0,50.8,High
2024-01-11 09:57:04,25.0,50.8,High
2024-01-11 09:57:07,25.0,50.8,High
2024-01-11 09:57:09,25.0,50.8,High
2024-01-11 09:57:11,25.0,50.9,High
2024-01-11 09:57:13,25.0,50.9,High
2024-01-11 09:57:16,25.0,50.8,High
2024-01-11 09:57:18,25.0,50.9,High
2024-01-11 09:57:20,25.0,50.8,High
2024-01-11 09:57:22,25.0,50.9,High
2024-01-11 09:57:25,25.0,50.9,High
2024-01-11 09:57:27,25.0,50.8,High
2024-01-11 09:57:29,25.0,50.8,High
2024-01-11 09:57:31,25.0,50.9,High
2024-01-11 09:57:34,25.0,50.8,High
2024-01-11 09:57:36,25.0,50.8,High
2024-01-11 09:57:38,25.0,50.9,High
2024-01-11 09:57:40,25.0,50.8,High
2024-01-11 09:57:43,25.0,50.9,High
2024-01-11 09:57:45,25.0,50.8,High
2024-01-11 09:57:47,25.0,50.8,High
2024-01-11 09:57:49,25.0,50.9,High
2024-01-11 09:57:52,25.0,50.8,High
2024-01-11 09:57:54,25.0,50.8,High
2024-01-11 09:57:56,25.0,50.8,High
2024-01-11 09:57:59,25.0,50.8,High
2024-01-11 09:58:02,25.0,50.8,High
2024-01-11 09:58:04,25.0,50.8,High
2024-01-11 09:58:06,25.0,50.8,High
2024-01-11 09:58:09,25.0,50.8,High
2024-01-11 09:58:11,25.0,50.8,High
2024-01-11 09:58:13,25.0,50.8,High
2024-01-11 09:58:15,25.0,50.8,High
2024-01-11 09:58:18,25.0,50.8,High
2024-01-11 09:58:20,25.0,50.8,High
2024-01-11 09:58:22,25.0,50.9,High
2024-01-11 09:58:24,25.0,50.9,High
2024-01-11 09:58:27,25.0,50.9,High
2024-01-11 09:58:29,25.0,50.9,High
2024-01-11 09:58:31,25.0,50.8,High
2024-01-11 09:58:33,25.0,50.9,High
2024-01-11 09:58:36,25.0,50.9,High
2024-01-11 09:58:38,25.0,50.8,High
2024-01-11 09:58:40,25.0,50.8,High
2024-01-11 09:58:42,25.0,50.8,High
2024-01-11 09:58:45,25.0,50.9,High
2024-01-11 09:58:47,25.0,50.8,High
2024-01-11 09:58:49,25.0,50.8,High
2024-01-11 09:58:51,25.0,50.9,High
2024-01-11 09:58:54,25.0,50.8,High
2024-01-11 09:58:56,25.0,50.8,High
2024-01-11 09:58:58,25.0,50.9,High
2024-01-11 09:59:00,25.0,50.8,High
2024-01-11 09:59:03,25.0,50.9,High
2024-01-11 09:59:05,25.0,50.9,High
2024-01-11 09:59:07,25.0,50.8,High
2024-01-11 09:59:11,25.0,50.8,High
2024-01-11 09:59:13,25.0,50.8,High
2024-01-11 09:59:15,25.0,50.9,High
2024-01-11 09:59:17,25.0,50.8,High
2024-01-11 09:59:20,25.0,50.9,High
2024-01-11 09:59:22,25.0,50.9,High
2024-01-11 09:59:24,25.0,50.8,High
2024-01-11 09:59:26,25.0,50.8,High
2024-01-11 09:59:29,25.0,50.8,High
2024-01-11 09:59:31,25.0,50.8,High
2024-01-11 09:59:33,25.0,50.8,High
2024-01-11 09:59:36,25.0,50.8,High
2024-01-11 09:59:39,25.0,50.8,High
2024-01-11 09:59:41,25.0,50.8,High
2024-01-11 09:59:43,25.0,50.8,High
2024-01-11 09:59:45,25.0,50.8,High
2024-01-11 09:59:48,25.0,50.8,High
2024-01-11 09:59:50,25.0,50.8,High
2024-01-11 09:59:52,25.0,50.8,High
2024-01-11 09:59:54,25.0,50.9,High
2024-01-11 09:59:57,25.0,50.9,High
2024-01-11 09:59:59,25.0,51.0,High
2024-01-11 10:00:01,25.0,51.0,High
2024-01-11 10:00:03,25.0,50.9,High
2024-01-11 10:00:06,25.0,51.0,High
2024-01-11 10:00:08,25.0,50.9,High
2024-01-11 10:00:10,25.0,50.9,High
2024-01-11 10:00:12,25.0,50.9,High
2024-01-11 10:00:15,25.0,50.9,High
2024-01-11 10:00:17,25.0,50.9,High
2024-01-11 10:00:19,25.0,50.9,High
2024-01-11 10:00:21,25.0,50.9,High
2024-01-11 10:00:24,25.0,50.8,High
2024-01-11 10:00:26,25.0,50.8,High
2024-01-11 10:00:28,25.0,50.8,High
2024-01-11 10:00:30,25.0,50.8,High
2024-01-11 10:00:33,25.0,50.8,High
2024-01-11 10:00:35,25.0,50.8,High
2024-01-11 10:00:37,25.0,50.9,High
2024-01-11 10:00:40,25.0,50.9,High
2024-01-11 10:00:42,25.0,50.9,High
2024-01-11 10:00:44,25.0,51.0,High
2024-01-11 10:00:46,25.0,51.0,High
2024-01-11 10:00:49,25.0,50.9,High
2024-01-11 10:00:51,25.0,51.0,High
2024-01-11 10:00:53,25.0,51.0,High
2024-01-11 10:00:55,25.0,51.0,High
2024-01-11 10:00:58,25.0,50.9,High
2024-01-11 10:01:00,25.0,50.9,High
2024-01-11 10:01:02,25.0,51.0,High
2024-01-11 10:01:04,25.0,51.0,High
2024-01-11 10:01:07,25.0,51.0,High
2024-01-11 10:01:09,25.0,51.0,High
2024-01-11 10:01:11,25.0,51.0,High
2024-01-11 10:01:13,25.0,51.0,High
2024-01-11 10:01:16,25.0,50.9,High
2024-01-11 10:01:18,25.0,50.9,High
2024-01-11 10:01:20,25.0,50.9,High
2024-01-11 10:01:22,25.0,50.9,High
2024-01-11 10:01:25,25.0,50.9,High
2024-01-11 10:01:27,25.0,50.9,High
2024-01-11 10:01:29,25.0,50.9,High
2024-01-11 10:01:31,25.0,50.9,High
2024-01-11 10:01:34,25.0,50.9,High
2024-01-11 10:01:36,25.0,50.9,High
2024-01-11 10:01:38,25.0,50.9,High
2024-01-11 10:01:40,25.0,50.9,High
2024-01-11 10:01:43,25.0,50.9,High
2024-01-11 10:01:45,25.0,50.9,High
2024-01-11 10:01:47,25.0,50.9,High
2024-01-11 10:01:49,25.0,50.9,High
2024-01-11 10:01:52,25.0,50.9,High
2024-01-11 10:01:54,25.0,50.9,High
2024-01-11 10:01:56,25.0,50.9,High
2024-01-11 10:01:59,25.0,50.8,High
2024-01-11 10:02:01,25.0,50.8,High
2024-01-11 10:02:03,25.0,50.9,High
2024-01-11 10:02:05,25.0,50.8,High
2024-01-11 10:02:08,25.0,50.8,High
2024-01-11 10:02:10,25.0,50.8,High
2024-01-11 10:02:12,25.0,50.9,High
2024-01-11 10:02:14,25.0,50.9,High
2024-01-11 10:02:17,25.0,50.9,High
2024-01-11 10:02:19,25.0,50.9,High
2024-01-11 10:02:21,25.0,51.0,High
2024-01-11 10:02:23,25.0,51.0,High
2024-01-11 10:02:26,25.0,51.0,High
2024-01-11 10:02:28,25.0,51.1,High
2024-01-11 10:02:30,25.0,51.1,High
2024-01-11 10:02:32,25.0,51.2,High
2024-01-11 10:02:35,25.0,51.2,High
2024-01-11 10:02:37,25.0,51.2,High
2024-01-11 10:02:39,25.0,51.1,High
2024-01-11 10:02:41,25.0,51.1,High
2024-01-11 10:02:44,25.0,51.1,High
2024-01-11 10:02:46,25.0,51.1,High
2024-01-11 10:02:48,25.0,51.1,High
2024-01-11 10:02:50,25.0,51.1,High
2024-01-11 10:02:53,25.0,51.0,High
2024-01-11 10:02:55,25.0,51.0,High
2024-01-11 10:02:57,25.0,51.0,High
2024-01-11 10:02:59,25.0,51.0,High
2024-01-11 10:03:02,25.0,51.0,High
2024-01-11 10:03:04,25.0,51.0,High
2024-01-11 10:03:06,25.0,51.0,High
2024-01-11 10:03:08,25.0,51.0,High
2024-01-11 10:03:11,25.0,50.9,High
2024-01-11 10:03:13,25.0,51.0,High
2024-01-11 10:03:15,25.0,50.9,High
2024-01-11 10:03:18,25.0,50.9,High
2024-01-11 10:03:20,25.0,50.9,High
2024-01-11 10:03:22,25.0,50.9,High
2024-01-11 10:03:24,25.0,50.9,High
2024-01-11 10:03:27,25.0,50.9,High
2024-01-11 10:03:29,25.0,50.9,High
2024-01-11 10:03:31,25.0,50.8,High
2024-01-11 10:03:33,25.0,50.9,High
2024-01-11 10:03:37,25.0,50.9,High
2024-01-11 10:03:39,25.0,50.8,High
2024-01-11 10:03:41,25.0,50.9,High
2024-01-11 10:03:43,25.0,50.8,High
2024-01-11 10:03:46,25.0,50.8,High
2024-01-11 10:03:48,25.0,50.8,High
2024-01-11 10:03:50,25.0,50.8,High
2024-01-11 10:03:52,25.0,50.8,High
2024-01-11 10:03:55,25.0,50.9,High
2024-01-11 10:03:57,25.0,50.9,High
2024-01-11 10:03:59,25.0,50.9,High
2024-01-11 10:04:01,25.0,50.9,High
2024-01-11 10:04:04,25.0,50.9,High
2024-01-11 10:04:06,25.0,50.9,High
2024-01-11 10:04:08,25.0,50.9,High
2024-01-11 10:04:10,25.0,50.9,High
2024-01-11 10:04:13,25.0,50.9,High
2024-01-11 10:04:15,25.0,50.9,High
2024-01-11 10:04:17,25.0,50.9,High
2024-01-11 10:04:19,25.0,50.9,High
2024-01-11 10:04:22,25.0,50.9,High
2024-01-11 10:04:24,25.0,50.9,High
2024-01-11 10:04:26,25.0,50.9,High
2024-01-11 10:04:29,25.0,50.9,High
2024-01-11 10:04:31,25.0,50.9,High
2024-01-11 10:04:34,25.0,50.9,High
2024-01-11 10:04:36,25.0,50.9,High
2024-01-11 10:04:39,25.0,50.8,High
2024-01-11 10:04:41,25.0,50.9,High
2024-01-11 10:04:43,25.0,50.9,High
2024-01-11 10:04:45,25.0,50.9,High
2024-01-11 10:04:48,25.0,50.9,High
2024-01-11 10:04:50,25.0,50.9,High
2024-01-11 10:04:53,25.0,50.9,High
2024-01-11 10:04:55,25.0,50.9,High
2024-01-11 10:04:59,25.0,50.9,High
2024-01-11 10:05:01,25.0,50.9,High
2024-01-11 10:05:03,25.0,50.9,High
2024-01-11 10:05:05,25.0,50.9,High
2024-01-11 10:05:08,25.0,50.9,High
2024-01-11 10:05:10,25.0,50.9,High
2024-01-11 10:05:12,25.0,50.9,High
2024-01-11 10:05:14,25.0,50.9,High
2024-01-11 10:05:17,25.0,50.9,High
2024-01-11 10:05:19,25.0,50.9,High
2024-01-11 10:05:21,25.0,50.9,High
2024-01-11 10:05:23,25.0,50.9,High
2024-01-11 10:05:26,25.0,50.9,High
2024-01-11 10:05:28,25.0,50.9,High
2024-01-11 10:05:31,25.0,50.9,High
2024-01-11 10:05:33,25.0,50.9,High
2024-01-11 10:05:36,25.0,50.9,High
2024-01-11 10:05:38,25.0,51.0,High
2024-01-11 10:05:40,25.0,50.9,High
2024-01-11 10:05:42,25.0,50.9,High
2024-01-11 10:05:45,25.0,50.9,High
2024-01-11 10:05:47,25.0,50.9,High
2024-01-11 10:05:49,25.0,50.9,High
2024-01-11 10:05:51,25.0,50.9,High
2024-01-11 10:05:54,25.0,50.9,High
2024-01-11 10:05:56,25.0,50.9,High
2024-01-11 10:05:58,25.0,50.9,High
2024-01-11 10:06:01,25.0,50.9,High
2024-01-11 10:06:03,25.0,50.9,High
2024-01-11 10:06:05,25.0,50.9,High
2024-01-11 10:06:07,25.0,50.9,High
2024-01-11 10:06:10,25.0,50.9,High
2024-01-11 10:06:12,25.0,50.9,High
2024-01-11 10:06:14,25.0,50.9,High
2024-01-11 10:06:16,25.0,50.9,High
2024-01-11 10:06:19,25.0,50.9,High
2024-01-11 10:06:21,25.0,50.9,High
2024-01-11 10:06:23,25.0,50.9,High
2024-01-11 10:06:25,25.0,50.9,High
2024-01-11 10:06:28,25.0,50.9,High
2024-01-11 10:06:30,25.0,50.9,High
2024-01-11 10:06:32,25.0,50.9,High
2024-01-11 10:06:35,25.0,50.9,High
2024-01-11 10:06:38,25.0,50.9,High
2024-01-11 10:06:40,25.0,50.9,High
2024-01-11 10:06:42,25.0,50.9,High
2024-01-11 10:06:44,25.0,50.9,High
2024-01-11 10:06:47,25.0,50.9,High
2024-01-11 10:06:49,25.0,50.9,High
2024-01-11 10:06:51,25.0,50.9,High
2024-01-11 10:06:53,25.0,50.9,High
2024-01-11 10:06:56,25.0,50.9,High
2024-01-11 10:06:58,25.0,50.9,High
2024-01-11 10:07:00,25.0,50.9,High
2024-01-11 10:07:02,25.0,50.9,High
2024-01-11 10:07:05,25.0,50.9,High
2024-01-11 10:07:07,25.0,50.9,High
2024-01-11 10:07:09,25.0,50.9,High
2024-01-11 10:07:11,25.0,50.9,High
2024-01-11 10:07:14,25.0,50.9,High
2024-01-11 10:07:16,25.0,50.9,High
2024-01-11 10:07:18,25.0,50.9,High
2024-01-11 10:07:21,25.0,51.0,High
2024-01-11 10:07:23,25.0,51.0,High
2024-01-11 10:07:25,25.0,51.0,High
2024-01-11 10:07:27,25.0,51.0,High
2024-01-11 10:07:30,25.0,51.0,High
2024-01-11 10:07:32,25.0,51.0,High
2024-01-11 10:07:34,25.0,51.0,High
2024-01-11 10:07:36,25.0,51.0,High
2024-01-11 10:07:39,25.0,51.0,High
2024-01-11 10:07:41,25.0,51.0,High
2024-01-11 10:07:43,25.0,50.9,High
2024-01-11 10:07:45,25.0,51.0,High
2024-01-11 10:07:48,25.0,51.0,High
2024-01-11 10:07:50,25.0,51.0,High
2024-01-11 10:07:52,25.0,50.9,High
2024-01-11 10:07:54,25.0,50.9,High
2024-01-11 10:07:57,25.0,50.9,High
2024-01-11 10:07:59,25.0,50.9,High
2024-01-11 10:08:01,25.0,50.9,High
2024-01-11 10:08:03,25.0,50.9,High
2024-01-11 10:08:06,25.0,50.9,High
2024-01-11 10:08:08,25.0,51.0,High
2024-01-11 10:08:10,25.0,50.9,High
2024-01-11 10:08:12,25.0,50.9,High
2024-01-11 10:08:15,25.0,51.0,High
2024-01-11 10:08:18,25.0,51.0,High
2024-01-11 10:08:21,25.0,51.0,High
2024-01-11 10:08:23,25.0,51.0,High
2024-01-11 10:08:26,25.0,51.0,High
2024-01-11 10:08:28,25.0,51.0,High
2024-01-11 10:08:30,25.0,51.0,High
2024-01-11 10:08:32,25.0,51.0,High
2024-01-11 10:08:35,25.0,51.0,High
2024-01-11 10:08:37,25.0,50.9,High
2024-01-11 10:08:39,25.0,50.9,High
2024-01-11 10:08:42,25.0,51.0,High
2024-01-11 10:08:44,25.0,50.9,High
2024-01-11 10:08:46,25.0,50.9,High
2024-01-11 10:08:48,25.0,50.9,High
2024-01-11 10:08:51,25.0,50.9,High
2024-01-11 10:08:53,25.0,50.9,High
2024-01-11 10:08:55,25.0,50.9,High
2024-01-11 10:08:57,25.0,50.9,High
2024-01-11 10:09:01,25.0,50.9,High
2024-01-11 10:09:03,25.0,50.9,High
2024-01-11 10:09:05,25.0,50.9,High
2024-01-11 10:09:07,25.0,50.9,High
